2026-08-01 23:11:25,693 INFO    scraper.main: saved 108. First Steps for New Christians (Print Edition) (29.00 GBP)
2026-08-01 23:11:26,847 INFO    scraper.main: saved 109. Finders Keepers (Bill Hodges Trilogy #2) (53.53 GBP)
2026-08-01 23:11:28,332 INFO    scraper.main: saved 110. Fables, Vol. 1: Legends in Exile (Fables #1) (41.62 GBP)
2026-08-01 23:11:29,575 INFO    scraper.main: saved 111. Eureka Trivia 6.0 (54.59 GBP)
2026-08-01 23:11:30,796 INFO    scraper.main: saved 112. Drive: The Surprising Truth About What Motivates Us (34.95 GBP)
2026-08-01 23:11:32,017 INFO    scraper.main: saved 113. Done Rubbed Out (Reightman & Bailey #1) (37.72 GBP)
2026-08-01 23:11:33,150 INFO    scraper.main: saved 114. Doing It Over (Most Likely To #1) (35.61 GBP)
2026-08-01 23:11:34,687 INFO    scraper.main: saved 115. Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals (42.16 GBP)
2026-08-01 23:11:34,720 INFO    scraper.main: listing: https://books.toscrape.com/catalogue/page-11.html
2026-08-01 23:11:37,012 INFO    scraper.main: saved 116. Dark Notes (19.19 GBP)
2026-08-01 23:11:38,080 INFO    scraper.main: saved 117. Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead (19.43 GBP)
2026-08-01 23:11:39,387 INFO    scraper.main: saved 118. Close to You (49.46 GBP)
2026-08-01 23:11:40,560 INFO    scraper.main: saved 119. Chasing Heaven: What Dying Taught Me About Living (37.80 GBP)
2026-08-01 23:11:41,809 INFO    scraper.main: saved 120. Big Magic: Creative Living Beyond Fear (30.80 GBP)
2026-08-01 23:11:43,235 INFO    scraper.main: saved 121. Becoming Wise: An Inquiry into the Mystery and Art of Living (27.43 GBP)
2026-08-01 23:11:44,499 INFO    scraper.main: saved 122. Beauty Restored (Riley Family Legacy Novellas #3) (11.11 GBP)
2026-08-01 23:11:45,557 INFO    scraper.main: saved 123. Batman: The Long Halloween (Batman) (36.50 GBP)
2026-08-01 23:11:46,830 INFO    scraper.main: saved 124. Batman: The Dark Knight Returns (Batman) (15.38 GBP)
2026-08-01 23:11:48,149 INFO    scraper.main: saved 125. Ayumi's Violin (15.48 GBP)
2026-08-01 23:11:49,297 INFO    scraper.main: saved 126. Anonymous (46.82 GBP)
2026-08-01 23:11:50,801 INFO    scraper.main: saved 127. Amy Meets the Saints and Sages (18.46 GBP)
2026-08-01 23:11:52,083 INFO    scraper.main: saved 128. Amid the Chaos (36.58 GBP)
2026-08-01 23:11:53,312 INFO    scraper.main: saved 129. Amatus (50.54 GBP)
